day_of_week,notes,hour,minute,day,month,quarter,year,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,Power Consumption
3,2,9,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,396.1575059
3,2,10,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,432.9499666
3,2,11,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,364.0439176
3,2,12,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,387.8332984
3,2,13,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,377.4741634
3,2,14,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,331.0875799
3,2,15,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,329.6888212
3,2,16,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,269.3123213
3,2,17,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,225.3597531
3,2,18,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,175.4174172
3,2,19,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,156.3654715
3,2,20,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,155.7371819
3,2,21,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,157.1930597
3,2,22,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,205.9779629
3,2,23,0,29,8,3,2019,93,82.9,74,77,73,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,183.2334025
4,2,0,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,322.0556322
4,2,1,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,316.6731151
4,2,2,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,272.0982182
4,2,3,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,337.7013322
4,2,4,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,387.5752317
4,2,5,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,267.5407013
4,2,6,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,353.2415949
4,2,7,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,375.4927334
4,2,8,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,422.8393278
4,2,9,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,397.6202203
4,2,10,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,444.8102295
4,2,11,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,372.9972276
4,2,12,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,403.0965416
4,2,13,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,415.8376501
4,2,14,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,341.1489648
4,2,15,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,339.8755267
4,2,16,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,266.841125
4,2,17,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,211.6745462
4,2,18,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,171.5475035
4,2,19,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,157.8340601
4,2,20,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,158.984929
4,2,21,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,161.0880363
4,2,22,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,203.7782144
4,2,23,0,30,8,3,2019,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,187.7515805
5,3,0,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,98.42838333
5,3,1,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,90.15673256
5,3,2,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,97.47207441
5,3,3,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,95.93694462
5,3,4,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,87.93630591
5,3,5,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,85.64209291
5,3,6,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,90.4516686
5,3,7,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,106.931545
5,3,8,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,106.2087369
5,3,9,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,108.661576
5,3,10,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,158.327732
5,3,11,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,227.9029501
5,3,12,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,347.7746739
5,3,13,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,407.2004808
5,3,14,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,371.7670229
5,3,15,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,288.5478912
5,3,16,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,252.3518633
5,3,17,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,177.4754342
5,3,18,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,163.619475
5,3,19,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,166.2060982
5,3,20,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,161.9742793
5,3,21,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,162.4367976
5,3,22,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,172.5183971
5,3,23,0,9,11,4,2019,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30,30,29.9,1.63,170.7932252
0,2,0,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,105.3181668
0,2,1,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,94.44205157
0,2,2,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,86.95444027
0,2,3,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,93.31866794
0,2,4,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,105.4134953
0,2,5,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,92.83456827
0,2,6,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,116.2341789
0,2,7,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,114.2970894
0,2,8,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,105.3985624
0,2,9,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,108.8161357
0,2,10,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,175.2248725
0,2,11,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,263.554792
0,2,12,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,342.2759205
0,2,13,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,373.1712005
0,2,14,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,339.4692877
0,2,15,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,306.3209683
0,2,16,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,270.597158
0,2,17,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,208.570817
0,2,18,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,164.0007106
0,2,19,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,164.2933213
0,2,20,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,164.4008222
0,2,21,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,161.2024247
0,2,22,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,183.6953241
0,2,23,0,9,12,4,2019,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30,29.9,29.9,0.05,163.0039067
4,2,0,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,116.8813196
4,2,1,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,102.3200147
4,2,2,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,98.71605636
4,2,3,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,105.2170573
4,2,4,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,152.7527847
4,2,5,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,102.2017809
4,2,6,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,81.51792598
4,2,7,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,92.26705265
4,2,8,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,98.20572336
4,2,9,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,140.4147694
4,2,10,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,173.4296876
4,2,11,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,233.3090557
4,2,12,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,311.4410256
4,2,13,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,340.0001913
4,2,14,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,316.0975987
4,2,15,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,303.2949855
4,2,16,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,259.1986036
4,2,17,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,183.9776472
4,2,18,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,138.9631439
4,2,19,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,137.4577539
4,2,20,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,139.4941489
4,2,21,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,139.0460227
4,2,22,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,156.2819321
4,2,23,0,13,9,3,2019,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30,29.9,29.9,0.05,135.2569456
1,2,0,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,292.0325487
1,2,1,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,262.2216955
1,2,2,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,242.9350543
1,2,3,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,258.7002478
1,2,4,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,221.485821
1,2,5,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,109.1271912
1,2,6,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,101.3942283
1,2,7,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,133.8589807
1,2,8,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,119.7221116
1,2,9,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,120.8348838
1,2,10,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,208.3802922
1,2,11,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,319.1813498
1,2,12,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,375.0460554
1,2,13,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,455.0019474
1,2,14,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,337.5870157
1,2,15,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,249.8032669
1,2,16,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,184.6931938
1,2,17,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,160.6156747
1,2,18,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,161.6453771
1,2,19,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,155.8090034
1,2,20,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,183.7267775
1,2,21,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,204.1824507
1,2,22,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,286.5360222
1,2,23,0,17,9,3,2019,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,247.0096928
2,2,0,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,334.3513105
2,2,1,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,299.3672493
2,2,2,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,276.182032
2,2,3,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,274.7946239
2,2,4,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,232.6742361
2,2,5,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,174.8188652
2,2,6,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,193.4236043
2,2,7,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,239.0784099
2,2,8,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,159.7789825
2,2,9,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,207.1981878
2,2,10,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,312.2648613
2,2,11,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,397.253903
2,2,12,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,404.6035999
2,2,13,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,454.4935747
2,2,14,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,347.9788409
2,2,15,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,270.718691
2,2,16,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,211.8155067
2,2,17,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,185.4751891
2,2,18,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,199.1919876
2,2,19,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,203.5720781
2,2,20,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,221.2885677
2,2,21,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,240.4519838
2,2,22,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,281.2000591
2,2,23,0,18,9,3,2019,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,236.7741341
3,2,0,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,311.6488098
3,2,1,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,283.084925
3,2,2,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,268.0117911
3,2,3,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,283.6426353
3,2,4,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,234.5131687
3,2,5,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,118.5801438
3,2,6,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,113.816466
3,2,7,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,140.3656332
3,2,8,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,123.1883558
3,2,9,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,132.006023
3,2,10,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,230.0209347
3,2,11,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,297.6372388
3,2,12,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,382.2070387
3,2,13,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,451.5567933
3,2,14,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,359.3235356
3,2,15,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,257.8365397
3,2,16,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,202.518304
3,2,17,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,179.5456243
3,2,18,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,170.7730781
3,2,19,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,160.3773481
3,2,20,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,186.6132122
3,2,21,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,217.6048372
3,2,22,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,286.6241055
3,2,23,0,19,9,3,2019,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,249.548036
4,2,0,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,141.6624664
4,2,1,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,129.6693131
4,2,2,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,135.9915492
4,2,3,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,130.4297716
4,2,4,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,133.6387115
4,2,5,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,98.45088971
4,2,6,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,98.11977919
4,2,7,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,106.1084977
4,2,8,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,110.6144024
4,2,9,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,112.1196994
4,2,10,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,190.0219858
4,2,11,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,260.7835371
4,2,12,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,354.2941116
4,2,13,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,408.3835334
4,2,14,0,20,9,3,2019,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,333.1121051
